cryptocurrency,symbol,date,price_usd,market_cap,volume_24h,price_change_percent_24h,price_change_percent_7d,total_supply,circulating_supply
Polkadot,DOT,2025-04-17 00:00:00,3.5568930754149894,5412830220.899554,140409183.4525263,0.0,0.0,1522267060.0,1522267060.0
Bitget Token,BGB,2025-04-17 00:00:00,4.3022365983041855,5164138325.396437,65198322.78253309,0.0,0.0,1169993089.2,1169993089.2
Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025-04-17 00:00:00,1.0002046780660807,5185536043.433585,256132467.42349502,0.0,0.0,5184994200.618545,5184994200.618545
Ethena USDe,USDE,2025-04-17 00:00:00,0.9993030377363141,4884593993.387621,52608547.28815881,0.0,0.0,4830197621.700232,4830197621.700232
Pi Network,PI,2025-04-17 00:00:00,0.6039236200588204,4167395975.956348,222379911.54058555,0.0,0.0,10636589627.46786,6913783257.854113
WETH,WETH,2025-04-17 00:00:00,1581.5324602648782,4376636018.124214,200446356.22852758,0.0,0.0,2768328.50769902,2768328.50769902
WhiteBIT Coin,WBT,2025-04-17 00:00:00,27.738278069049233,3997660008.5056896,24010318.360478215,0.0,0.0,327258822.0,144118517.10815412
Monero,XMR,2025-04-17 00:00:00,218.60014288528535,4034319159.9402475,80996512.95288125,0.0,0.0,18446744.07370955,18446744.07370955
Wrapped eETH,WEETH,2025-04-17 00:00:00,1683.003802135011,3432356693.57938,9305082.59164625,0.0,0.0,2039769.912583269,2039769.912583269
Coinbase Wrapped BTC,CBBTC,2025-04-17 00:00:00,84081.60506975689,3255032806.0270553,297308955.9954308,0.0,0.0,38890.91588901,38890.91588901
Uniswap,UNI,2025-04-17 00:00:00,5.153838466893006,3093307664.558377,113803790.14784013,0.0,0.0,1000000000.0,600483073.71
Dai,DAI,2025-04-17 00:00:00,1.0003014797916572,3193285616.604283,80490710.53730151,0.0,0.0,3167287406.131517,3167287406.131517
Pepe,PEPE,2025-04-17 00:00:00,7.146456606291687e-06,3007360438.438362,584565776.7155719,0.0,0.0,420690000000000.0,420690000000000.0
OKB,OKB,2025-04-17 00:00:00,51.40058748469196,3081269732.313875,6823791.978628909,0.0,0.0,235957685.3,60000000.0
Aptos,APT,2025-04-17 00:00:00,4.618603184948136,2852436922.981195,124579649.93720947,0.0,0.0,1148687920.20845,618031523.3269073
Gate,GT,2025-04-17 00:00:00,22.488046913395305,2764019063.872071,9485445.048192639,0.0,0.0,300000000.0,122910587.76765741
Ondo,ONDO,2025-04-17 00:00:00,0.8204670318215398,2592100870.0284314,132954897.90967906,0.0,0.0,10000000000.0,3159107529.0
NEAR Protocol,NEAR,2025-04-17 00:00:00,1.9662907830993783,2370160271.08191,204078369.40269265,0.0,0.0,1245808769.0,1206739138.0
sUSDS,SUSDS,2025-04-17 00:00:00,1.048484974492448,2519409530.8527727,2509318.249009883,0.0,0.0,2409725456.449248,2409725456.449248
Tokenize Xchange,TKX,2025-04-17 00:00:00,33.823224053625424,2704947054.1997366,21178689.570095483,0.0,0.0,100000000.0,79995999.05112354
BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025-04-17 00:00:00,1.0,2469968701.609999,0.0,0.0,0.0,2471081667.259999,2471081667.259999
Bittensor,TAO,2025-04-17 00:00:00,230.42024713233576,1981615536.698396,84082311.02312122,0.0,0.0,21000000.0,8609410.0
Ethereum Classic,ETC,2025-04-17 00:00:00,14.860218145508947,2251521004.0423713,65274367.61040664,0.0,0.0,151578157.2271562,151577606.3791562
Internet Computer,ICP,2025-04-17 00:00:00,4.650265332859955,2260609989.537882,46811990.54682324,0.0,0.0,532463201.4406572,485937801.5258975
Cronos,CRO,2025-04-17 00:00:00,0.08188824407134784,2248463622.4885917,21793108.56137242,0.0,0.0,97469912991.10217,27469912991.10217
