cryptocurrency,symbol,date,price_usd,market_cap,volume_24h,price_change_percent_24h,price_change_percent_7d,total_supply,circulating_supply
Hedera,HBAR,2025-04-06 00:00:00,0.16222037682620669,6842142083.438059,102912365.3566763,0.0,0.0,50000000000.0,42228651561.95843
Sui,SUI,2025-04-06 00:00:00,2.219107856386217,7181224535.321235,478090085.97269267,0.0,0.0,10000000000.0,3249982900.458887
Wrapped stETH,WSTETH,2025-04-06 00:00:00,2157.4429985488155,7742863371.530391,13576214.66894452,0.0,0.0,3565961.29872003,3565961.29872003
Bitcoin Cash,BCH,2025-04-06 00:00:00,303.98169728567103,6021904063.67956,84891257.70347708,0.0,0.0,19858099.89665078,19858099.89665078
Hyperliquid,HYPE,2025-04-06 00:00:00,12.036328687311322,4005621236.123841,45833289.54655076,0.0,0.0,999990391.0,333928180.0
Litecoin,LTC,2025-04-06 00:00:00,82.80492892590036,6257632670.7887745,199305234.3509163,0.0,0.0,75761783.23347135,75759570.73347135
Polkadot,DOT,2025-04-06 00:00:00,3.963681257528397,6028214527.093344,105934824.13301788,0.0,0.0,1522267060.0,1522267060.0
Bitget Token,BGB,2025-04-06 00:00:00,4.470237267738557,5357260166.453545,32101035.421607465,0.0,0.0,1169993089.2,1169993089.2
Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025-04-06 00:00:00,1.0006917728143185,5190260285.778257,91190870.75169452,0.0,0.0,5184994200.618545,5184994200.618545
Ethena USDe,USDE,2025-04-06 00:00:00,0.9992639437558162,5223234081.096419,58167515.936368816,0.0,0.0,4830197621.700232,4830197621.700232
Pi Network,PI,2025-04-06 00:00:00,0.6209352339986264,4187262523.6960316,1454914873.701131,0.0,0.0,10636589627.46786,6913783257.854113
WETH,WETH,2025-04-06 00:00:00,1808.1793486163479,5160865864.149509,203474848.27027118,0.0,0.0,2768328.50769902,2768328.50769902
WhiteBIT Coin,WBT,2025-04-06 00:00:00,28.16653100201477,4048758321.5725026,19321965.33733555,0.0,0.0,327258822.0,144118517.10815412
Monero,XMR,2025-04-06 00:00:00,213.6929234450905,3934809750.0605264,48811196.61664001,0.0,0.0,18446744.07370955,18446744.07370955
Wrapped eETH,WEETH,2025-04-06 00:00:00,1920.1675307107896,4096794760.919174,4027221.775596411,0.0,0.0,2039769.912583269,2039769.912583269
Coinbase Wrapped BTC,CBBTC,2025-04-06 00:00:00,83559.01642155317,2707596914.162509,177840208.5884896,0.0,0.0,38890.91588901,38890.91588901
Uniswap,UNI,2025-04-06 00:00:00,5.872287707074194,3523160891.415348,68807888.2262048,0.0,0.0,1000000000.0,600483073.71
Dai,DAI,2025-04-06 00:00:00,0.999944023632451,3157853554.171986,58611776.16906377,0.0,0.0,3167287406.131517,3167287406.131517
Pepe,PEPE,2025-04-06 00:00:00,7.074002217804275e-06,2972827753.8563457,431445983.75208014,0.0,0.0,420690000000000.0,420690000000000.0
OKB,OKB,2025-04-06 00:00:00,52.068914106144184,3119007957.5528994,19067237.9048564,0.0,0.0,235957685.3,60000000.0
Aptos,APT,2025-04-06 00:00:00,4.881007182338196,2940183972.262178,82783894.60953015,0.0,0.0,1148687920.20845,618031523.3269073
Gate,GT,2025-04-06 00:00:00,22.53020077965719,2760552412.0684657,5863541.260398835,0.0,0.0,300000000.0,122910587.76765741
Ondo,ONDO,2025-04-06 00:00:00,0.8129585134333014,2554228650.60463,80509311.28439209,0.0,0.0,10000000000.0,3159107529.0
NEAR Protocol,NEAR,2025-04-06 00:00:00,2.447281990140777,2931795017.702501,87650884.17356358,0.0,0.0,1245808769.0,1206739138.0
sUSDS,SUSDS,2025-04-06 00:00:00,1.0472985250162818,3038304139.370764,11024117.795659594,0.0,0.0,2409725456.449248,2409725456.449248
Tokenize Xchange,TKX,2025-04-06 00:00:00,32.46294833081551,2594072704.939985,20580476.13025421,0.0,0.0,100000000.0,79995999.05112354
BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025-04-06 00:00:00,1.0,1969910346.07,0.0,0.0,0.0,2471081667.259999,2471081667.259999
Bittensor,TAO,2025-04-06 00:00:00,220.28564051519578,1880282405.3995686,43615700.15606992,0.0,0.0,21000000.0,8609410.0
Ethereum Classic,ETC,2025-04-06 00:00:00,15.90621224208149,2403276225.49997,48359093.22464479,0.0,0.0,151578157.2271562,151577606.3791562
Internet Computer,ICP,2025-04-06 00:00:00,5.0601554087612035,2431374963.1503654,51978298.46086588,0.0,0.0,532463201.4406572,485937801.5258975
Cronos,CRO,2025-04-06 00:00:00,0.09159431074560184,2502307683.548619,22768396.85130675,0.0,0.0,97469912991.10217,27469912991.10217
